,Flight,Trip,time,date,Time(cst),latitude,longitude,height_above_takeoff_ft,height_sonar,satellites,gpslevel,voltage, xSpeed, ySpeed, zSpeed, pitch, roll,rc_elevator,rc_aileron,rc_throttle,rc_rudder,battery_percent,current,battery_temperature,flycStateRaw,Payload,Temperature,dew_Point,Humidity,Wind angle,wind_speed,wind_gust,Line_Voltage_rating,AC,H_Field_mG,E_Field_V/m,lat_shift,lon_shift,alt_shift,dist_consecutive
3117,5,1,1,2023-01-18 17:02:52,2023-01-18 11:02:52,48.7870604451351,-95.4195543504843,0.0,0.0,21,5,24.184,0.0,0.0,0.0,3.4,1.2,0,0,0,0,81,5.779,66.38,41,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.3,48.7870603077678,-95.4195542297508,0.0,0.0003120669376213636
3118,5,1,2,2023-01-18 17:02:53,2023-01-18 11:02:53,48.7870604215513,-95.4195544601378,0.0,0.0,21,5,24.147,0.0,0.0,0.0,3.4,1.2,0,0,0,0,81,4.022,66.38,10,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.4,48.7870604451351,-95.4195543504843,0.0,7.180468379771286e-05
3119,5,1,3,2023-01-18 17:02:54,2023-01-18 11:02:54,48.7870604240136,-95.4195545407381,0.0,0.0,21,5,24.155,0.0,0.0,0.0,3.3,1.3,0,0,29,0,81,2.77,66.38,10,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.2,48.7870604215513,-95.4195544601378,0.0,3.515417214100768e-05
3120,5,1,4,2023-01-18 17:02:55,2023-01-18 11:02:55,48.787060535602,-95.4195542577278,0.656168,0.328084,21,5,23.89,0.0,0.0,-2.013246,1.8,1.0,0,0,53,0,81,17.055,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.1,48.7870604240136,-95.4195545407381,0.0,0.4311429285321436
3121,5,1,5,2023-01-18 17:02:56,2023-01-18 11:02:56,48.7870599907875,-95.419554934532,6.56168,6.233596,21,5,23.432,0.0,0.0,-4.026492,-2.9,-0.9,0,0,40,0,81,31.347,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,61.8,48.787060535602,-95.4195542577278,0.656168,34.88121614318712
3122,5,1,6,2023-01-18 17:02:57,2023-01-18 11:02:57,48.7870601208353,-95.4195537035878,11.48294,11.154856,21,5,23.535,0.0,0.0,-2.908022,-1.9,-1.2,0,0,37,0,81,23.215,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.6,48.7870599907875,-95.419554934532,6.56168,24.227191016608103
3123,5,1,7,2023-01-18 17:02:58,2023-01-18 11:02:58,48.7870603992268,-95.419553432383,15.748032,15.748032,21,5,23.496,0.0,0.0,-3.131716,-1.7,-0.8,0,0,42,0,81,23.23,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.2,48.7870601208353,-95.4195537035878,11.48294,18.1923653743931
3124,5,1,8,2023-01-18 17:02:59,2023-01-18 11:02:59,48.7870607670358,-95.4195533847367,20.013124,20.013124,21,5,23.42,0.0,0.0,-3.131716,-3.2,-0.8,21,0,44,0,81,24.526,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.3,48.7870603992268,-95.419553432383,15.748032,18.19269503511353
3125,5,1,9,2023-01-18 17:03:00,2023-01-18 11:03:00,48.7870630117074,-95.4195473920196,26.24672,25.918636,21,5,23.347,0.894776,2.013246,-4.250186,-14.7,-1.1,40,0,52,0,81,29.334,66.38,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.1,48.7870607670358,-95.4195533847367,20.013124,39.113949806272146
3126,5,1,10,2023-01-18 17:03:01,2023-01-18 11:03:01,48.787071373487,-95.4195220471825,32.8084,31.824148,21,5,23.325,2.013246,4.47388,-4.250186,-7.3,-1.4,34,0,50,0,81,28.34,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.1,48.7870630117074,-95.4195473920196,26.24672,47.388922804831196
3127,5,1,11,2023-01-18 17:03:02,2023-01-18 11:03:02,48.7870819940047,-95.4194895066246,39.37008,40.354332,21,5,23.33,2.684328,5.816044,-4.47388,-8.9,-1.4,32,0,53,0,81,26.961,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,61.9,48.787071373487,-95.4195220471825,32.8084,50.16831059909817
3128,5,1,12,2023-01-18 17:03:03,2023-01-18 11:03:03,48.7870950147016,-95.4194507994784,46.259844,47.244096,21,5,23.332,3.131716,6.487126,-4.921268,-4.4,-0.6,28,0,57,0,81,27.66,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.3,48.7870819940047,-95.4194895066246,39.37008,57.65565651653134
3129,5,1,13,2023-01-18 17:03:04,2023-01-18 11:03:04,48.7871078906853,-95.4194116749375,53.805776,55.118112,21,5,23.281,3.131716,6.487126,-4.921268,-6.2,-0.7,28,0,58,0,81,26.688,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.5,48.7870950147016,-95.4194507994784,46.259844,67.25696876643188
3130,5,1,14,2023-01-18 17:03:05,2023-01-18 11:03:05,48.7871199398779,-95.4193743749483,60.69554,62.33596,21,5,23.261,3.131716,6.71082,-5.144962,-5.5,-0.7,27,0,60,0,81,26.508,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.3,48.7871078906853,-95.4194116749375,53.805776,56.77692445673723
3131,5,1,15,2023-01-18 17:03:06,2023-01-18 11:03:06,48.7871342630063,-95.4193286022816,68.89764,70.209976,21,5,23.291,3.131716,6.71082,-4.921268,-4.5,-0.8,24,0,58,0,80,27.467,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.1,48.7871199398779,-95.4193743749483,60.69554,81.12474954711561
3132,5,1,16,2023-01-18 17:03:07,2023-01-18 11:03:07,48.7871471719156,-95.4192880713248,76.771656,78.74016,21,5,23.263,2.908022,6.263432,-5.816044,-4.7,-1.1,24,0,68,0,80,26.721,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.1,48.7871342630063,-95.4193286022816,68.89764,72.93142223027789
3133,5,1,17,2023-01-18 17:03:08,2023-01-18 11:03:08,48.7871595901054,-95.4192493255883,85.958008,83.66142,21,5,23.216,2.908022,6.039738,-6.487126,-4.8,-0.6,23,0,68,0,80,28.292,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,61.9,48.7871471719156,-95.4192880713248,76.771656,94.40244471791314
3134,5,1,18,2023-01-18 17:03:09,2023-01-18 11:03:09,48.7871715462221,-95.4192122540858,95.800528,83.66142,21,5,23.195,2.908022,5.816044,-6.487126,-5.3,-0.3,24,0,70,0,80,27.413,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.4,62.4,48.7871595901054,-95.4192493255883,85.958008,106.06387239581557
3135,5,1,19,2023-01-18 17:03:10,2023-01-18 11:03:10,48.7871823432456,-95.4191784858297,104.98688,83.66142,21,5,23.173,2.684328,5.816044,-6.934514,-5.3,-0.5,23,0,70,0,80,27.949,66.56,6,1,18.0,14.0,86.0,45.0,10,0,500,1,0.3,62.4,48.7871715462221,-95.4192122540858,95.800528,91.98803575116146
