,Flight,Trip,time,date,Time(cst),latitude,longitude,height_above_takeoff_ft,height_sonar,satellites,gpslevel,voltage, xSpeed, ySpeed, zSpeed, pitch, roll,rc_elevator,rc_aileron,rc_throttle,rc_rudder,battery_percent,current,battery_temperature,flycStateRaw,Payload,Temperature,dew_Point,Humidity,Wind angle,wind_speed,wind_gust,Line_Voltage_rating,AC,H_Field_mG,E_Field_V/m,lat_shift,lon_shift,alt_shift,dist_consecutive
3711,5,2,11500,2023-01-18 18:10:35,2023-01-18 12:10:35,48.7870960616024,-95.4194752395541,36.745408,37.401576,23,5,24.928,2.013246,6.487126,-2.013246,-11.0,-0.1,31,8,30,5,96,14.767,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,53.9,48.7870872694015,-95.4195122684466,33.464568,19.123733221878314
3712,5,2,12500,2023-01-18 18:10:36,2023-01-18 12:10:36,48.7871052380661,-95.4194328570842,39.37008,40.026248,23,5,24.865,1.565858,6.934514,-0.894776,-3.4,2.0,18,19,13,16,96,18.084,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.2,48.7870960616024,-95.4194752395541,36.745408,17.629742915884222
3713,5,2,13600,2023-01-18 18:10:37,2023-01-18 12:10:37,48.7871088678533,-95.4193869335889,40.354332,41.0105,23,5,24.74,0.223694,6.487126,-0.671082,-2.5,2.1,0,7,19,3,96,21.506,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.2,48.7871052380661,-95.4194328570842,39.37008,12.519631802381978
3714,5,2,14500,2023-01-18 18:10:38,2023-01-18 12:10:38,48.7871093096536,-95.4193520856383,41.338584,41.0105,23,5,24.766,0.0,5.59235,-0.671082,0.8,0.2,14,16,17,15,96,21.97,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.3,54.5,48.7871088678533,-95.4193869335889,40.354332,7.528539202171468
3715,5,2,15500,2023-01-18 18:10:39,2023-01-18 12:10:39,48.7871070049761,-95.4193193499652,42.65092,41.994752,23,5,24.769,-0.894776,4.921268,-0.894776,-1.6,2.8,19,18,18,17,95,21.167,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.8,48.7871093096536,-95.4193520856383,41.338584,7.5744390565421735
3716,5,2,16500,2023-01-18 18:10:40,2023-01-18 12:10:40,48.7871016226859,-95.4192875999593,43.635172,41.994752,23,5,24.709,-1.11847,4.921268,0.0,-1.8,-0.2,0,0,0,0,95,20.114,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.8,48.7871070049761,-95.4193193499652,42.65092,6.7703139655754265
3717,5,2,17500,2023-01-18 18:10:41,2023-01-18 12:10:41,48.7870977621963,-95.4192667035253,43.635172,41.338584,23,5,24.724,-0.223694,2.23694,0.0,0.9,-4.9,0,0,10,0,95,19.244,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.9,48.7871016226859,-95.4192875999593,43.635172,2.5421759572890785
3718,5,2,18500,2023-01-18 18:10:42,2023-01-18 12:10:42,48.7870968726868,-95.4192602340968,44.29134,41.0105,23,5,24.779,0.0,0.223694,-0.447388,-0.2,-2.1,0,-10,8,0,95,17.382,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.6,48.7870977621963,-95.4192667035253,43.635172,0.6663407969729944
3719,5,2,19600,2023-01-18 18:10:43,2023-01-18 12:10:43,48.7870962929431,-95.4192580469269,45.603676,45.275592,23,5,24.624,0.0,0.0,-1.11847,-2.2,-1.2,23,0,22,0,95,25.268,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.8,48.7870968726868,-95.4192602340968,44.29134,1.7522132229725842
3720,5,2,20500,2023-01-18 18:10:44,2023-01-18 12:10:44,48.7870970241569,-95.4192547595929,47.900264,47.244096,23,5,24.571,0.447388,0.894776,-1.789552,-5.7,-1.0,33,0,29,0,95,24.756,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.3,48.7870962929431,-95.4192580469269,45.603676,5.339281598997805
3721,5,2,21500,2023-01-18 18:10:45,2023-01-18 12:10:45,48.7871013440405,-95.41924207589,51.181104,49.540684,23,5,24.562,1.565858,2.684328,-2.684328,-6.5,-2.4,33,-17,37,0,95,27.431,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.2,48.7870970241569,-95.4192547595929,47.900264,11.863386543898278
3722,5,2,22500,2023-01-18 18:10:46,2023-01-18 12:10:46,48.7871114043019,-95.4192228506486,55.118112,53.477692,23,5,24.548,3.131716,3.579104,-1.342164,-6.3,-5.2,17,0,19,0,95,24.254,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,0.2,54.8,48.7871013440405,-95.41924207589,51.181104,18.747459848275025
3723,5,2,23500,2023-01-18 18:10:47,2023-01-18 12:10:47,48.7871256272221,-95.4192012420349,56.758532,55.77428,23,5,24.693,3.35541,3.579104,-0.894776,-2.0,-0.9,11,-20,6,15,95,19.186,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.2,55.2,48.7871114043019,-95.4192228506486,55.118112,7.713979571463948
3724,5,2,24500,2023-01-18 18:10:48,2023-01-18 12:10:48,48.7871396226866,-95.4191820525754,57.4147,55.446196,23,5,24.717,3.802798,2.684328,-0.223694,-2.2,-5.4,4,-32,0,0,95,19.071,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.2,55.1,48.7871256272221,-95.4192012420349,56.758532,4.841242201002325
3725,5,2,25500,2023-01-18 18:10:49,2023-01-18 12:10:49,48.7871580035284,-95.4191685745191,57.4147,56.102364,23,5,24.588,4.921268,2.013246,0.0,-4.4,-4.1,4,-29,2,27,95,22.272,66.38,6,1,18.0,12.0,79.0,67.5,10,0,500,1,1.5,54.9,48.7871396226866,-95.4191820525754,57.4147,5.1590619510666915
3726,5,2,26500,2023-01-18 18:10:50,2023-01-18 12:10:50,48.7871785193478,-95.419154753752,57.4147,57.742784,23,5,24.607,4.921268,2.013246,0.0,-2.1,-2.3,5,-15,0,14,95,21.103,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,1.4,52.1,48.7871580035284,-95.4191685745191,57.4147,6.236552303175375
3727,5,2,27500,2023-01-18 18:10:51,2023-01-18 12:10:51,48.787197532091,-95.4191420461252,57.4147,59.05512,23,5,24.598,4.697574,2.013246,0.0,-4.2,-3.9,8,-31,8,26,95,20.896,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,7.9,53.9,48.7871785193478,-95.419154753752,57.4147,5.34233782719704
3728,5,2,28500,2023-01-18 18:10:52,2023-01-18 12:10:52,48.7872174062216,-95.4191252177785,57.742784,59.383204,23,5,24.585,4.921268,3.131716,0.0,-4.8,-4.8,11,-25,0,34,95,22.068,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,3.9,53.0,48.787197532091,-95.4191420461252,57.4147,6.521419941548063
3729,5,2,29500,2023-01-18 18:10:53,2023-01-18 12:10:53,48.787235738675,-95.4191009970064,57.742784,61.679792,23,5,24.601,3.579104,4.250186,0.0,-5.1,-0.9,6,-14,0,27,95,21.258,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,3.9,51.5,48.7872174062216,-95.4191252177785,57.742784,7.323921238656451
3730,5,2,30600,2023-01-18 18:10:54,2023-01-18 12:10:54,48.7872476492292,-95.4190758223966,57.742784,62.33596,23,5,24.584,1.11847,2.013246,0.0,2.1,11.7,0,0,0,0,95,20.978,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.8,50.3,48.787235738675,-95.4191009970064,57.742784,5.176501335721293
3731,5,2,31600,2023-01-18 18:10:55,2023-01-18 12:10:55,48.7872495718112,-95.4190703333042,57.742784,53.477692,22,5,24.551,0.0,0.447388,0.0,0.3,1.6,0,-4,0,0,95,21.49,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.1,37.7,48.7872476492292,-95.4190758223966,57.742784,0.20840621792290492
3732,5,2,32500,2023-01-18 18:10:56,2023-01-18 12:10:56,48.7872500377993,-95.4190676700995,57.742784,53.477692,22,5,24.56,-0.223694,0.671082,0.0,-6.9,-1.1,31,-7,0,0,95,21.769,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.7,28.9,48.7872495718112,-95.4190703333042,57.742784,0.040983893231600704
3733,5,2,33500,2023-01-18 18:10:57,2023-01-18 12:10:57,48.7872464379652,-95.4190568113266,58.070868,52.821524,23,5,24.543,-0.671082,2.23694,0.0,-2.2,-7.4,15,-28,0,11,95,21.441,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.0,15.5,48.7872500377993,-95.4190676700995,57.742784,0.904596149768315
3734,5,2,34500,2023-01-18 18:10:58,2023-01-18 12:10:58,48.7872455307465,-95.4190373779468,57.742784,54.790028,23,5,24.539,-0.223694,3.35541,0.0,-2.4,-1.3,11,-9,3,19,95,21.539,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.3,6.5,48.7872464379652,-95.4190568113266,58.070868,2.157064041978221
3735,5,2,35500,2023-01-18 18:10:59,2023-01-18 12:10:59,48.787242612453,-95.4190173853185,57.742784,55.446196,23,5,24.547,-0.447388,3.579104,0.0,-0.4,-6.0,6,-9,0,11,95,21.58,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.5,3.5,48.7872455307465,-95.4190373779468,57.742784,2.2636254480543236
3736,5,2,36600,2023-01-18 18:11:00,2023-01-18 12:11:00,48.7872409921859,-95.4189989334451,57.742784,45.603676,23,5,24.531,0.0,1.11847,0.0,3.9,1.9,0,0,0,0,94,21.102,66.56,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.4,2.7,48.787242612453,-95.4190173853185,57.742784,1.8709253546834659
3737,5,2,37500,2023-01-18 18:11:01,2023-01-18 12:11:01,48.7872404182417,-95.4189959630775,57.742784,53.477692,23,5,24.513,0.0,0.223694,0.0,0.6,-1.2,0,-24,0,10,94,21.729,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.8,1.1,48.7872409921859,-95.4189989334451,57.742784,0.05171612628917729
3738,5,2,38500,2023-01-18 18:11:02,2023-01-18 12:11:02,48.7872410893138,-95.4189906793152,57.742784,58.398952,23,5,24.519,0.447388,1.342164,0.0,0.3,-8.2,0,-32,0,10,94,21.144,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.1,6.5,48.7872404182417,-95.4189959630775,57.742784,0.15632001292984332
3739,5,2,39500,2023-01-18 18:11:03,2023-01-18 12:11:03,48.7872455632824,-95.4189750828703,57.742784,62.664044,23,5,24.493,1.342164,3.131716,0.0,1.2,-9.3,0,-49,4,9,94,21.969,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.6,1.7,48.7872410893138,-95.4189906793152,57.742784,1.5610191790779957
3740,5,2,40500,2023-01-18 18:11:04,2023-01-18 12:11:04,48.7872547396734,-95.4189463298083,57.742784,61.351708,23,5,24.491,2.684328,5.816044,0.0,0.2,-10.4,0,-42,3,7,94,22.289,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.7,0.4,48.7872455632824,-95.4189750828703,57.742784,5.505526100164955
3741,5,2,41500,2023-01-18 18:11:05,2023-01-18 12:11:05,48.7872670673862,-95.4189056918956,57.742784,59.383204,23,5,24.483,3.131716,7.381902,0.0,0.8,-9.7,0,-34,3,4,94,21.977,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.6,0.0,48.7872547396734,-95.4189463298083,57.742784,10.796742147622393
3742,5,2,42700,2023-01-18 18:11:06,2023-01-18 12:11:06,48.7872841430098,-95.4188498538436,57.742784,57.742784,23,5,24.475,3.579104,7.82929,0.0,1.9,-6.1,0,-23,3,0,94,21.523,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.0,0.4,48.7872670673862,-95.4189056918956,57.742784,20.441614442575556
3743,5,2,43500,2023-01-18 18:11:07,2023-01-18 12:11:07,48.787295364365,-95.4188131783625,58.727036,58.070868,23,5,24.519,3.131716,6.71082,-2.908022,3.1,-2.4,0,0,49,0,94,21.069,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.0,1.1,48.7872841430098,-95.4188498538436,57.742784,9.78908296670818
3744,5,2,44500,2023-01-18 18:11:08,2023-01-18 12:11:08,48.7873017882602,-95.4187938271043,64.304464,61.351708,24,5,24.411,0.671082,1.11847,-3.131716,2.4,1.2,0,0,33,0,94,23.8,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.7,1.7,48.787295364365,-95.4188131783625,58.727036,33.64007605765179
3745,5,2,45600,2023-01-18 18:11:09,2023-01-18 12:11:09,48.7873040992684,-95.4187866238083,68.569556,70.53806,24,5,24.477,0.223694,0.223694,-2.23694,2.0,-1.0,0,-34,32,0,94,20.219,66.74,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.1,1.7,48.7873017882602,-95.4187938271043,64.304464,18.537235641455624
3746,5,2,46600,2023-01-18 18:11:10,2023-01-18 12:11:10,48.7873070033756,-95.4187790606648,72.17848,76.115488,24,5,24.465,1.11847,2.013246,-2.908022,1.4,-8.8,0,-35,49,-5,94,21.078,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.1,2.3,48.7873040992684,-95.4187866238083,68.569556,13.437501800198207
3747,5,2,47600,2023-01-18 18:11:11,2023-01-18 12:11:11,48.7873138747379,-95.4187606690694,78.083992,81.036748,24,5,24.413,2.013246,3.579104,-3.802798,1.5,-8.3,0,-32,49,0,94,25.818,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.2,5.5,48.7873070033756,-95.4187790606648,72.17848,37.285435371158904
3748,5,2,48600,2023-01-18 18:11:12,2023-01-18 12:11:12,48.7873238789695,-95.4187346360054,83.989504,83.66142,24,5,24.394,2.684328,4.697574,-4.026492,1.3,-8.5,0,-34,47,0,94,24.6,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.3,13.5,48.7873138747379,-95.4187606690694,78.083992,39.772293008139094
3749,5,2,49500,2023-01-18 18:11:13,2023-01-18 12:11:13,48.7873347704597,-95.4187052491145,88.910764,83.66142,24,5,24.368,3.131716,5.816044,-3.802798,1.3,-8.7,0,-48,43,1,94,24.03,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.5,15.5,48.7873238789695,-95.4187346360054,83.989504,30.348937882648208
3750,5,2,50500,2023-01-18 18:11:14,2023-01-18 12:11:14,48.7873494293807,-95.4186646235279,93.50394,83.66142,24,5,24.399,3.802798,7.158208,-2.460634,1.8,-6.3,0,-30,34,0,94,22.678,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.4,18.5,48.7873347704597,-95.4187052491145,88.910764,32.6665769704452
3751,5,2,51500,2023-01-18 18:11:15,2023-01-18 12:11:15,48.787365154499,-95.4186206866572,97.112864,83.66142,24,5,24.372,4.026492,7.381902,-2.23694,1.8,-5.9,0,-30,31,3,94,23.064,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.5,2.9,48.7873494293807,-95.4186646235279,93.50394,26.506238876253136
3752,5,2,52600,2023-01-18 18:11:16,2023-01-18 12:11:16,48.7873819513489,-95.4185718785565,100.721788,83.66142,24,5,24.398,3.579104,7.158208,-2.013246,1.1,-6.4,0,-36,29,4,93,22.859,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,4.7,3.5,48.787365154499,-95.4186206866572,97.112864,29.376765541290574
3753,5,2,53500,2023-01-18 18:11:17,2023-01-18 12:11:17,48.7873955551576,-95.4185304073099,103.674544,83.66142,24,5,24.389,3.802798,7.605596,-1.789552,2.8,-7.8,0,-16,18,0,93,23.131,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.2,2.7,48.7873819513489,-95.4185718785565,100.721788,20.294164131837874
3754,5,2,54600,2023-01-18 18:11:18,2023-01-18 12:11:18,48.7874119120275,-95.4184823385636,105.643048,83.66142,24,5,24.426,3.35541,6.487126,-0.671082,2.2,-3.7,0,-14,15,-4,93,21.621,66.92,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.1,3.5,48.7873955551576,-95.4185304073099,103.674544,19.66027185911356
3755,5,2,55500,2023-01-18 18:11:19,2023-01-18 12:11:19,48.7874231452217,-95.4184482249745,106.6273,83.66142,24,5,24.395,3.131716,6.263432,-0.447388,2.0,-5.6,0,-15,7,-32,93,21.927,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.4,1.9,48.7874119120275,-95.4184823385636,105.643048,8.81307570941383
3756,5,2,56500,2023-01-18 18:11:20,2023-01-18 12:11:20,48.7874365460366,-95.4184146981465,106.955384,83.66142,24,5,24.464,2.908022,4.697574,0.0,0.8,-2.8,0,-5,7,-12,93,20.353,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.3,2.5,48.7874231452217,-95.4184482249745,106.6273,8.39799863232293
3757,5,2,57500,2023-01-18 18:11:21,2023-01-18 12:11:21,48.7874442809793,-95.4183967492483,107.283468,83.66142,24,5,24.411,0.671082,0.894776,0.0,1.4,1.1,0,-2,5,-4,93,21.326,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.3,0.4,48.7874365460366,-95.4184146981465,106.955384,2.5871135377284356
3758,5,2,58500,2023-01-18 18:11:22,2023-01-18 12:11:22,48.7874464556931,-95.4183933806509,107.611552,83.66142,24,5,24.369,0.223694,0.223694,0.0,0.9,-1.4,0,-13,2,-3,93,22.446,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.3,1.1,48.7874442809793,-95.4183967492483,107.283468,0.22739870325220257
3759,5,2,59500,2023-01-18 18:11:23,2023-01-18 12:11:23,48.7874487171007,-95.4183900062285,107.611552,83.66142,24,5,24.376,0.671082,0.894776,0.0,0.9,-8.3,0,-30,2,-1,93,22.134,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.9,1.9,48.7874464556931,-95.4183933806509,107.611552,0.12472770909880969
3760,5,2,60600,2023-01-18 18:11:24,2023-01-18 12:11:24,48.7874554571201,-95.4183767834564,107.611552,83.66142,24,5,24.354,1.789552,2.460634,0.0,1.3,-7.7,0,-28,1,-1,93,22.241,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.8,1.7,48.7874487171007,-95.4183900062285,107.611552,1.5058847275859497
3761,5,2,61500,2023-01-18 18:11:25,2023-01-18 12:11:25,48.7874636790904,-95.4183604672124,107.611552,83.66142,24,5,24.373,2.460634,3.35541,0.0,1.0,-5.8,0,-7,0,0,93,21.737,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.2,2.1,48.7874554571201,-95.4183767834564,107.611552,2.2735043699538013
3762,5,2,62500,2023-01-18 18:11:26,2023-01-18 12:11:26,48.7874704361059,-95.4183464908356,107.611552,83.66142,24,5,24.383,0.447388,0.671082,0.0,0.7,0.6,0,0,0,0,93,20.914,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.5,1.7,48.7874636790904,-95.4183604672124,107.611552,1.6194007960961452
3763,5,2,63500,2023-01-18 18:11:27,2023-01-18 12:11:27,48.7874722592469,-95.418343284401,107.611552,83.66142,24,5,24.36,0.447388,0.671082,0.0,1.0,-4.3,0,-18,0,0,93,21.746,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.5,2.1,48.7874704361059,-95.4183464908356,107.611552,0.09662039680906712
3764,5,2,64500,2023-01-18 18:11:28,2023-01-18 12:11:28,48.7874748156878,-95.4183379500863,107.611552,83.66142,24,5,24.348,0.223694,0.223694,0.0,1.3,-0.4,0,0,0,0,93,22.141,67.1,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.4,1.7,48.7874722592469,-95.418343284401,107.611552,0.23446896122202415
3765,5,2,65600,2023-01-18 18:11:29,2023-01-18 12:11:29,48.7874752803052,-95.4183377414278,107.611552,83.66142,24,5,24.339,0.0,0.0,0.0,1.3,-2.1,0,0,0,0,93,22.257,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.4,0.8,48.7874748156878,-95.4183379500863,107.611552,0.0029046828015283368
3766,5,2,66600,2023-01-18 18:11:30,2023-01-18 12:11:30,48.787475371488,-95.4183382147061,107.611552,83.66142,24,5,24.342,0.0,0.0,0.0,1.1,-2.5,0,0,0,0,93,21.226,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.8,2.7,48.7874752803052,-95.4183377414278,107.611552,0.0013123103889668719
3767,5,2,67500,2023-01-18 18:11:31,2023-01-18 12:11:31,48.787475171955,-95.4183386392004,107.611552,83.66142,24,5,24.329,0.0,0.0,0.0,1.3,-2.7,0,0,0,0,93,22.314,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.8,14.5,48.787475371488,-95.4183382147061,107.611552,0.0014653601662751364
3768,5,2,68500,2023-01-18 18:11:32,2023-01-18 12:11:32,48.7874751059923,-95.4183389085009,107.611552,83.66142,23,5,24.32,0.0,0.0,0.0,1.3,-2.5,0,0,-23,-6,93,21.961,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,5.9,13.5,48.787475171955,-95.4183386392004,107.611552,0.0004454091094923646
3769,5,2,69500,2023-01-18 18:11:33,2023-01-18 12:11:33,48.7874749824279,-95.418339150445,106.955384,83.66142,24,5,24.416,0.0,0.0,0.0,1.1,-2.2,0,0,-47,-5,93,22.641,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.6,14.5,48.7874751059923,-95.4183389085009,107.611552,0.4310613423707249
3770,5,2,70500,2023-01-18 18:11:34,2023-01-18 12:11:34,48.7874742785971,-95.418339428587,103.674544,83.66142,24,5,24.547,0.0,0.0,2.460634,1.8,-1.3,0,0,-28,-4,92,14.806,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.5,20.5,48.7874749824279,-95.418339150445,106.955384,10.770455025413815
3771,5,2,71600,2023-01-18 18:11:35,2023-01-18 12:11:35,48.7874740833817,-95.4183397421989,99.737536,83.66142,24,5,24.403,0.0,0.0,2.684328,2.4,-3.0,0,0,-41,-3,92,20.195,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.8,18.5,48.7874742785971,-95.418339428587,103.674544,15.501034347818102
3772,5,2,72500,2023-01-18 18:11:36,2023-01-18 12:11:36,48.7874738542083,-95.4183398412233,96.78478,83.66142,24,5,24.348,0.0,0.0,2.684328,2.4,-3.5,0,0,-47,-4,92,20.72,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.8,15.5,48.7874740833817,-95.4183397421989,99.737536,8.719470448114311
3773,5,2,73500,2023-01-18 18:11:37,2023-01-18 12:11:37,48.7874740511713,-95.4183397874464,92.847772,83.66142,24,5,24.303,0.0,0.0,1.11847,2.1,-3.2,0,-8,-2,0,92,21.902,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.9,15.5,48.7874738542083,-95.4183398412233,96.78478,15.500527366318149
3774,5,2,74500,2023-01-18 18:11:38,2023-01-18 12:11:38,48.7874746789993,-95.418339090531,92.519688,83.66142,24,5,24.282,0.0,0.0,0.0,1.2,-1.2,0,0,0,0,92,25.381,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,6.9,20.5,48.7874740511713,-95.4183397874464,92.847772,0.11513624724654678
3775,5,2,75500,2023-01-18 18:11:39,2023-01-18 12:11:39,48.7874738546538,-95.4183411645302,92.519688,83.66142,24,5,24.293,-0.894776,-1.11847,0.0,1.0,10.0,0,66,0,0,92,21.474,67.28,6,1,18.0,12.0,79.0,67.5,10,0,500,1,7.7,54.2,48.7874746789993,-95.418339090531,92.519688,0.031630363272993095
