,Flight,Trip,time,date,Time(cst),latitude,longitude,height_above_takeoff_ft,height_sonar,satellites,gpslevel,voltage, xSpeed, ySpeed, zSpeed, pitch, roll,rc_elevator,rc_aileron,rc_throttle,rc_rudder,battery_percent,current,battery_temperature,flycStateRaw,Payload,Temperature,dew_Point,Humidity,Wind angle,wind_speed,wind_gust,Line_Voltage_rating,AC,H_Field_mG,E_Field_V/m,lat_shift,lon_shift,alt_shift,dist_consecutive
1532,2,1,11,2022-08-11 15:03:16,2022-08-11 10:03:16,47.8603078881661,-97.0691871147281,37.073492,40.682416,24,5,24.637,-1.11847,1.565858,-1.11847,-1.8,0.4,0,-14,22,52,89,16.207,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603138834423,-97.0692015028801,34.44882,8.492361842869533
1533,2,1,12,2022-08-11 15:03:17,2022-08-11 10:03:17,47.8603038276306,-97.0691789668436,38.713912,43.307088,24,5,24.606,-0.894776,0.894776,-1.11847,0.0,0.9,0,0,2,0,89,18.792,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.7,47.8603078881661,-97.0691871147281,37.073492,3.2665208600413234
1534,2,1,13,2022-08-11 15:03:18,2022-08-11 10:03:18,47.8603020927318,-97.0691775909196,39.041996,43.307088,24,5,24.623,-0.223694,0.0,0.0,-1.5,-2.3,0,0,0,0,89,18.563,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603038276306,-97.0691789668436,38.713912,0.1554491072468012
1535,2,1,14,2022-08-11 15:03:19,2022-08-11 10:03:19,47.8603020251599,-97.0691777620131,39.37008,42.979004,24,5,24.605,0.0,0.0,0.0,-3.2,-1.5,0,0,0,-44,88,18.033,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603020927318,-97.0691775909196,39.041996,0.10785945863552616
1536,2,1,15,2022-08-11 15:03:20,2022-08-11 10:03:20,47.8603022468745,-97.0691781185773,39.37008,43.307088,24,5,24.622,0.0,0.0,0.0,-4.2,-0.7,0,0,1,-26,88,16.82,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.7,47.8603020251599,-97.0691777620131,39.37008,0.0013195652630870012
1537,2,1,16,2022-08-11 15:03:21,2022-08-11 10:03:21,47.8603024566193,-97.0691782461569,41.666668,45.93176,24,5,24.511,0.0,0.0,-3.35541,-3.3,-0.6,0,0,44,-3,88,24.619,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.8603022468745,-97.0691781185773,39.37008,5.274951444552038
1538,2,1,17,2022-08-11 15:03:22,2022-08-11 10:03:22,47.8603029872552,-97.0691786604077,46.259844,51.181104,24,5,24.56,0.0,0.0,-2.684328,-4.1,-0.9,0,0,36,-8,88,19.816,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.6,47.8603024566193,-97.0691782461569,41.666668,21.101707595646992
1539,2,1,18,2022-08-11 15:03:23,2022-08-11 10:03:23,47.8603034740469,-97.0691788842083,49.868768,55.446196,23,5,24.562,0.0,0.0,-1.565858,-5.2,-0.1,0,0,17,0,88,16.855,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.6,47.8603029872552,-97.0691786604077,46.259844,13.027542411802122
1540,2,1,19,2022-08-11 15:03:24,2022-08-11 10:03:24,47.8603033912797,-97.0691786925068,51.509188,57.086616,23,5,24.564,0.0,0.0,-0.671082,-3.6,0.1,0,0,18,0,88,15.462,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.8,47.8603034740469,-97.0691788842083,49.868768,2.69126822682341
1541,2,1,20,2022-08-11 15:03:25,2022-08-11 10:03:25,47.8603034248591,-97.0691785894677,52.821524,58.727036,23,5,24.607,0.0,0.0,-0.671082,4.0,-0.9,-54,-9,5,0,88,13.704,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.1,47.8603033912797,-97.0691786925068,51.509188,1.7222991618606436
1542,2,1,21,2022-08-11 15:03:26,2022-08-11 10:03:26,47.8603108656068,-97.0691925294582,53.477692,57.4147,23,5,24.587,3.131716,-3.802798,0.0,6.6,-1.8,-3,0,0,0,88,15.512,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.2,47.8603034248591,-97.0691785894677,52.821524,2.2030330281327615
1543,2,1,22,2022-08-11 15:03:27,2022-08-11 10:03:27,47.860320293017,-97.0692093445597,53.805776,56.758532,23,5,24.578,0.671082,-0.894776,-0.223694,-10.8,-0.5,0,0,0,0,88,21.005,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.3,47.8603108656068,-97.0691925294582,53.477692,2.7894945606932726
1544,2,1,23,2022-08-11 15:03:28,2022-08-11 10:03:28,47.8603220744565,-97.0692117462536,53.149608,58.727036,23,5,24.572,0.0,-0.223694,0.0,-7.0,-0.7,0,0,0,0,88,17.167,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,67.2,47.860320293017,-97.0692093445597,53.805776,0.50208562181856
1545,2,1,24,2022-08-11 15:03:29,2022-08-11 10:03:29,47.8603228148501,-97.0692120662751,53.149608,59.05512,23,5,24.565,0.0,0.0,0.0,-4.8,-0.8,0,0,0,0,88,16.845,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,67.0,47.8603220744565,-97.0692117462536,53.149608,0.007350425238862701
1546,2,1,25,2022-08-11 15:03:30,2022-08-11 10:03:30,47.8603226499369,-97.06921145542,53.805776,59.05512,23,5,24.567,0.0,0.0,0.0,-3.8,-0.7,0,0,0,0,88,16.169,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,67.1,47.8603228148501,-97.0692120662751,53.149608,0.43298190300524436
1547,2,1,26,2022-08-11 15:03:31,2022-08-11 10:03:31,47.8603223487406,-97.0692108530685,53.805776,59.05512,23,5,24.554,0.0,0.0,0.0,-3.2,-0.5,0,0,0,0,88,16.614,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.8,66.9,47.8603226499369,-97.06921145542,53.805776,0.0031530087187451755
1548,2,1,27,2022-08-11 15:03:32,2022-08-11 10:03:32,47.8603224811945,-97.0692108046516,53.477692,58.727036,23,5,24.551,0.0,0.0,0.0,-4.3,0.0,0,0,0,0,88,16.631,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.8,66.8,47.8603223487406,-97.0692108530685,53.805776,0.10786912758564746
1549,2,1,28,2022-08-11 15:03:33,2022-08-11 10:03:33,47.8603223999908,-97.0692106498502,53.805776,58.727036,23,5,24.551,0.0,0.0,0.0,-4.0,-0.9,0,0,0,0,88,16.631,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.9,47.8603224811945,-97.0692108046516,53.477692,0.10785480293865521
1550,2,1,29,2022-08-11 15:03:34,2022-08-11 10:03:34,47.8603223218326,-97.0692101897872,53.477692,58.398952,23,5,24.551,0.0,0.0,0.0,-3.8,-1.0,0,0,0,0,88,16.59,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.7,47.8603223999908,-97.0692106498502,53.805776,0.10889970730435156
1551,2,1,30,2022-08-11 15:03:35,2022-08-11 10:03:35,47.8603224955223,-97.0692101787045,53.149608,58.398952,23,5,24.542,0.0,0.0,0.0,-4.3,-1.2,0,0,0,0,88,17.026,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.8,47.8603223218326,-97.0692101897872,53.477692,0.10801275758938596
1552,2,1,31,2022-08-11 15:03:36,2022-08-11 10:03:36,47.8603229101931,-97.0692098284989,53.149608,58.398952,23,5,24.529,0.0,0.0,0.0,-4.3,-0.7,0,0,0,0,88,17.431,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.9,47.8603224955223,-97.0692101787045,53.149608,0.0028124720037866783
1553,2,1,32,2022-08-11 15:03:37,2022-08-11 10:03:37,47.8603231231011,-97.0692091623575,53.805776,58.727036,23,5,24.532,0.0,0.0,0.0,-4.0,-0.4,0,0,0,0,88,16.82,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.3,47.8603229101931,-97.0692098284989,53.149608,0.433601373945002
1554,2,1,33,2022-08-11 15:03:38,2022-08-11 10:03:38,47.8603229138211,-97.0692098975492,53.477692,58.727036,23,5,24.531,0.0,0.0,0.0,-4.0,-1.0,0,0,0,0,88,16.721,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.5,47.8603231231011,-97.0692091623575,53.805776,0.11120687943707332
1555,2,1,34,2022-08-11 15:03:39,2022-08-11 10:03:39,47.8603229588991,-97.0692094458621,53.149608,58.398952,23,5,24.531,0.0,0.0,0.0,-4.1,-0.8,0,0,0,0,88,16.721,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.4,47.8603229138211,-97.0692098975492,53.477692,0.10880655038121922
1556,2,1,35,2022-08-11 15:03:40,2022-08-11 10:03:40,47.8603230443647,-97.0692088807681,53.149608,58.727036,23,5,24.52,0.0,0.0,0.0,-3.8,-0.8,0,0,0,0,88,17.084,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.2,47.8603229588991,-97.0692094458621,53.149608,0.0018782420337302404
1557,2,1,36,2022-08-11 15:03:41,2022-08-11 10:03:41,47.8603229239598,-97.0692084181771,53.477692,58.727036,23,5,24.519,0.0,0.0,0.0,-3.5,-0.9,0,0,0,0,88,16.68,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.2,47.8603230443647,-97.0692088807681,53.149608,0.10901647278741806
1558,2,1,37,2022-08-11 15:03:42,2022-08-11 10:03:42,47.8603232999563,-97.0692082311743,53.477692,58.727036,23,5,24.525,0.0,0.0,0.0,-4.4,-1.1,0,0,0,0,88,16.235,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.0,47.8603229239598,-97.0692084181771,53.477692,0.0019435519759113094
1559,2,1,38,2022-08-11 15:03:43,2022-08-11 10:03:43,47.8603231831794,-97.0692077963924,53.149608,58.727036,23,5,24.516,0.0,0.0,0.0,-3.9,0.1,0,0,0,0,88,16.35,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.0,47.8603232999563,-97.0692082311743,53.477692,0.10886611057038183
1560,2,1,39,2022-08-11 15:03:44,2022-08-11 10:03:44,47.8603226447712,-97.0692079910049,53.149608,59.05512,23,5,24.507,0.0,0.0,0.0,-4.3,-1.2,0,0,0,0,88,17.201,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.9,47.8603231831794,-97.0692077963924,53.149608,0.0037957936983002327
1561,2,1,40,2022-08-11 15:03:45,2022-08-11 10:03:45,47.8603224644852,-97.0692081779821,53.805776,59.05512,23,5,24.507,0.0,0.0,0.0,-4.5,-1.4,0,0,0,0,87,16.647,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.9,47.8603226447712,-97.0692079910049,53.149608,0.4311540133128152
1562,2,1,41,2022-08-11 15:03:46,2022-08-11 10:03:46,47.8603228032037,-97.0692079926903,53.477692,59.05512,23,5,24.502,0.0,0.0,0.0,-4.1,-0.9,0,0,0,0,87,17.027,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.8,47.8603224644852,-97.0692081779821,53.805776,0.10924971581632154
1563,2,1,42,2022-08-11 15:03:47,2022-08-11 10:03:47,47.8603233159503,-97.0692079913114,53.477692,58.727036,23,5,24.496,0.0,0.0,0.0,-4.2,-1.3,0,0,0,0,87,16.747,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.7,47.8603228032037,-97.0692079926903,53.477692,0.0032502723454689466
1564,2,1,43,2022-08-11 15:03:48,2022-08-11 10:03:48,47.86032386947,-97.0692081058164,53.477692,58.727036,23,5,24.495,0.0,0.0,0.0,-4.5,-1.5,-3,-11,0,0,87,16.656,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603233159503,-97.0692079913114,53.477692,0.003861140044491965
1565,2,1,44,2022-08-11 15:03:49,2022-08-11 10:03:49,47.8603244797099,-97.0692078016783,53.477692,58.727036,23,5,24.495,0.0,0.0,0.0,-4.3,-1.3,0,-9,0,0,87,16.656,98.96,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.86032386947,-97.0692081058164,53.477692,0.005121682396670422
1566,2,1,45,2022-08-11 15:03:50,2022-08-11 10:03:50,47.8603280859326,-97.0692058233258,53.477692,58.070868,23,5,24.483,1.789552,0.223694,0.0,0.5,-8.7,-13,-14,0,45,87,17.027,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603244797099,-97.0692078016783,53.477692,0.1826886100215812
1567,2,1,46,2022-08-11 15:03:51,2022-08-11 10:03:51,47.8603387064053,-97.0692010616381,53.149608,57.742784,23,5,24.473,2.460634,1.342164,0.0,-4.4,-5.9,-7,-19,0,42,87,17.192,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.4,47.8603280859326,-97.0692058233258,53.477692,1.6290312559338451
1568,2,1,47,2022-08-11 15:03:52,2022-08-11 10:03:52,47.8603463761272,-97.0691900486763,53.477692,55.446196,23,5,24.46,1.565858,2.013246,0.0,-2.5,-4.3,0,-13,0,13,87,17.628,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603387064053,-97.0692010616381,53.149608,1.5139473448598035
1569,2,1,48,2022-08-11 15:03:53,2022-08-11 10:03:53,47.8603517839209,-97.0691766576161,53.149608,56.430448,23,5,24.473,0.894776,2.460634,0.0,-1.9,-6.0,-5,-46,0,0,87,17.192,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.8603463761272,-97.0691900486763,53.477692,1.4731934926928116
1570,2,1,49,2022-08-11 15:03:54,2022-08-11 10:03:54,47.8603570534055,-97.0691522858972,53.149608,55.118112,23,5,24.451,1.342164,5.368656,0.0,-1.6,-7.1,0,-23,0,0,87,18.189,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.8603517839209,-97.0691766576161,53.149608,3.6689833521259434
1571,2,1,50,2022-08-11 15:03:55,2022-08-11 10:03:55,47.860361797546,-97.0691249827589,53.149608,57.086616,23,5,24.451,1.11847,4.921268,0.0,-2.7,-6.3,0,-4,0,0,87,18.189,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.0,47.8603570534055,-97.0691522858972,53.149608,4.4520890563174875
1572,2,1,51,2022-08-11 15:03:56,2022-08-11 10:03:56,47.8603651418717,-97.0691028283888,53.149608,55.446196,23,5,24.461,0.223694,1.789552,0.0,-2.8,-8.6,0,-27,0,0,87,15.525,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.860361797546,-97.0691249827589,53.149608,2.8863532922980735
1573,2,1,52,2022-08-11 15:03:57,2022-08-11 10:03:57,47.8603671216174,-97.069085395792,53.149608,55.77428,23,5,24.444,0.223694,2.23694,0.0,-2.3,8.5,0,0,0,0,87,17.686,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.8603651418717,-97.0691028283888,53.149608,1.7499665734588954
1574,2,1,53,2022-08-11 15:03:58,2022-08-11 10:03:58,47.8603674819153,-97.0690815448081,53.149608,56.102364,23,5,24.461,0.0,0.223694,0.0,-1.7,-2.5,0,0,0,0,87,16.844,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.0,47.8603671216174,-97.069085395792,53.149608,0.0846385437261898
1575,2,1,54,2022-08-11 15:03:59,2022-08-11 10:03:59,47.8603675638472,-97.0690802738639,53.149608,56.430448,23,5,24.454,0.0,0.0,0.0,-1.9,-2.2,0,0,0,0,87,16.564,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,66.9,47.8603674819153,-97.0690815448081,53.149608,0.009127057891431154
1576,2,1,55,2022-08-11 15:04:00,2022-08-11 10:04:00,47.8603673277148,-97.0690808979213,53.477692,56.430448,23,5,24.438,0.0,0.0,0.0,-2.0,-3.7,0,0,0,0,87,17.637,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.9,47.8603675638472,-97.0690802738639,53.149608,0.11050895541947948
1577,2,1,56,2022-08-11 15:04:01,2022-08-11 10:04:01,47.8603671745681,-97.0690811536934,53.149608,56.102364,23,5,24.438,0.0,0.0,0.0,-1.6,-3.4,0,0,0,0,87,17.637,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.6,47.8603673277148,-97.0690808979213,53.477692,0.10829534778749943
1578,2,1,57,2022-08-11 15:04:02,2022-08-11 10:04:02,47.8603672700867,-97.0690817731543,53.149608,55.77428,23,5,24.428,0.0,0.0,0.0,-1.7,-3.6,0,0,0,0,87,17.357,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.8,47.8603671745681,-97.0690811536934,53.149608,0.002261311257875576
1579,2,1,58,2022-08-11 15:04:03,2022-08-11 10:04:03,47.8603672735476,-97.0690820353105,53.149608,55.446196,23,5,24.433,0.0,0.0,0.0,-1.5,-3.4,0,0,0,0,87,17.58,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.7,47.8603672700867,-97.0690817731543,53.149608,0.0003849446595903057
1580,2,1,59,2022-08-11 15:04:04,2022-08-11 10:04:04,47.8603671822267,-97.0690820297436,53.149608,55.446196,23,5,24.417,0.0,0.0,0.0,-1.2,-3.2,0,0,0,0,87,18.321,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603672735476,-97.0690820353105,53.149608,0.00010327220627191846
1581,2,1,60,2022-08-11 15:04:05,2022-08-11 10:04:05,47.860367269487,-97.0690819436861,53.477692,55.446196,23,5,24.417,0.0,0.0,0.0,-2.3,-3.0,0,0,0,0,87,18.321,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.6,47.8603671822267,-97.0690820297436,53.149608,0.10777471061501509
1582,2,1,61,2022-08-11 15:04:06,2022-08-11 10:04:06,47.8603671440449,-97.0690818016528,53.477692,55.446196,23,5,24.417,0.0,0.0,0.0,-1.5,-3.3,0,0,0,0,87,17.728,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.5,47.860367269487,-97.0690819436861,53.477692,0.00030748703595388896
1583,2,1,62,2022-08-11 15:04:07,2022-08-11 10:04:07,47.8603670966026,-97.0690807487376,53.477692,55.118112,23,5,24.415,0.0,0.894776,0.0,-1.7,-10.9,0,-39,0,0,87,17.174,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.5,47.8603671440449,-97.0690818016528,53.477692,0.006235053716817023
1584,2,1,63,2022-08-11 15:04:08,2022-08-11 10:04:08,47.8603682915279,-97.0690649244705,53.477692,54.790028,23,5,24.407,0.447388,4.250186,0.0,-1.4,-13.8,0,-46,0,0,86,18.139,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,66.5,47.8603670966026,-97.0690807487376,53.477692,1.4196846441914748
1585,2,1,64,2022-08-11 15:04:09,2022-08-11 10:04:09,47.8603712049148,-97.0690300505937,53.477692,55.118112,23,5,24.394,0.671082,6.934514,0.0,-1.4,-11.7,0,-40,0,0,86,18.066,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,66.6,47.8603682915279,-97.0690649244705,53.477692,6.91437128924359
1586,2,1,65,2022-08-11 15:04:10,2022-08-11 10:04:10,47.8603754922193,-97.0689831747839,53.477692,55.118112,23,5,24.398,0.894776,8.500372,0.0,-1.8,-9.7,0,-36,0,0,86,17.612,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.1,47.8603712049148,-97.0690300505937,53.477692,12.530163438275109
1587,2,1,66,2022-08-11 15:04:11,2022-08-11 10:04:11,47.8603799509691,-97.0689293103889,53.477692,54.13386,23,5,24.41,0.894776,9.395148,0.0,-1.1,-8.7,0,-37,0,0,86,16.416,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.3,47.8603754922193,-97.0689831747839,53.477692,16.490573738669045
1588,2,1,67,2022-08-11 15:04:12,2022-08-11 10:04:12,47.8603845471544,-97.0688711909735,53.477692,54.13386,23,5,24.404,1.11847,9.842536,0.0,-1.7,-7.3,0,-41,0,0,86,16.522,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.1,47.8603799509691,-97.0689293103889,53.477692,19.17384366008255
1589,2,1,68,2022-08-11 15:04:13,2022-08-11 10:04:13,47.860389516342,-97.0688107941748,53.477692,54.13386,23,5,24.401,1.11847,10.289924,0.0,-1.5,-9.1,0,-36,0,0,86,15.987,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.1,47.8603845471544,-97.0688711909735,53.477692,20.729157934640654
1590,2,1,69,2022-08-11 15:04:14,2022-08-11 10:04:14,47.8603947786477,-97.0687475976214,53.477692,55.118112,23,5,24.397,1.11847,10.513618,0.0,-1.0,-5.1,0,-27,0,0,86,15.83,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.5,67.0,47.860389516342,-97.0688107941748,53.477692,22.7036581523632
1591,2,1,70,2022-08-11 15:04:15,2022-08-11 10:04:15,47.8603997384119,-97.0686874837149,53.477692,55.446196,23,5,24.417,1.11847,9.618842,0.0,-2.5,-5.4,0,-31,0,0,86,15.301,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.1,47.8603947786477,-97.0687475976214,53.477692,20.53711468631643
1592,2,1,71,2022-08-11 15:04:16,2022-08-11 10:04:16,47.860404453323,-97.0686293534723,53.149608,56.102364,23,5,24.406,1.11847,9.395148,0.0,-2.5,-5.8,0,-28,0,0,86,15.674,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.1,47.8603997384119,-97.0686874837149,53.477692,19.302182101724174
1593,2,1,72,2022-08-11 15:04:17,2022-08-11 10:04:17,47.8604086851068,-97.0685797843437,53.149608,56.758532,23,5,24.406,1.11847,8.94776,0.0,-2.5,-5.1,0,-27,0,0,86,15.674,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.6,67.0,47.860404453323,-97.0686293534723,53.149608,13.978678918055126
1594,2,1,73,2022-08-11 15:04:18,2022-08-11 10:04:18,47.8604136403821,-97.0685215424561,53.149608,56.430448,23,5,24.409,0.894776,8.500372,0.0,-2.6,-4.9,0,-25,0,0,86,16.16,99.14,6,1,74.5,54.166,49.34,135.0,9 mph,0 mph,69,1,1.7,67.0,47.8604086851068,-97.0685797843437,53.149608,19.296016020388283
